ind,SpeciesName,ANIC,Pic_code,Filter,tr,label,area,mean,min,max,camera_cat,location,patch_ID
abno02,Anoplognathus_abnormis,AN25000031,4410,LCP,Grey,G,38.009,161.643,133,202,F01,grey,abno02Grey
abno02,Anoplognathus_abnormis,AN25000031,4411,RCP,Grey,G,38.009,163.692,133,202,F01,grey,abno02Grey
abno02,Anoplognathus_abnormis,AN25000031,4409,VIS,Grey,R,38.009,145.061,117,186,F01,grey,abno02Grey
abno02,Anoplognathus_abnormis,AN25000031,4410,LCP,Grey,R,38.009,138.415,111,179,F01,grey,abno02Grey
abno02,Anoplognathus_abnormis,AN25000031,4411,RCP,Grey,R,38.009,141.306,113,180,F01,grey,abno02Grey
ambl01,Amblyterus_circatricosus,NA,4840,VIS,Grey,B,36.662,178.221,153,199,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4841,LCP,Grey,B,36.662,181.422,156,201,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4842,RCP,Grey,B,36.662,155.407,128,183,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4840,VIS,Grey,G,36.662,176.668,151,196,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4841,LCP,Grey,G,36.662,192.285,169,211,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4842,RCP,Grey,G,36.662,166.308,139,194,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4840,VIS,Grey,R,36.662,150.648,125,172,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4841,LCP,Grey,R,36.662,168.742,144,189,F04,grey,ambl01Grey
ambl01,Amblyterus_circatricosus,NA,4842,RCP,Grey,R,36.662,143.089,117,171,F04,grey,ambl01Grey
ambl02,Amblyterus_circatricosus,NA,4844,VIS,Grey,B,43.203,164.057,131,189,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4845,LCP,Grey,B,43.203,149.421,121,179,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4846,RCP,Grey,B,43.203,150.007,120,177,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4844,VIS,Grey,G,43.203,163.203,130,188,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4845,LCP,Grey,G,43.203,159.995,131,189,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4846,RCP,Grey,G,43.203,161.004,131,188,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4844,VIS,Grey,R,43.203,138.746,108,163,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4845,LCP,Grey,R,43.203,136.268,109,165,F04,grey,ambl02Grey
ambl02,Amblyterus_circatricosus,NA,4846,RCP,Grey,R,43.203,138.107,109,165,F04,grey,ambl02Grey
ambl03,Amblyterus_circatricosus,NA,4847,VIS,Grey,B,32.544,175.853,130,206,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4848,LCP,Grey,B,32.544,152.674,115,185,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4849,RCP,Grey,B,32.544,151.192,112,188,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4847,VIS,Grey,G,32.544,175.003,127,205,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4848,LCP,Grey,G,32.544,163.438,123,196,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4849,RCP,Grey,G,32.544,162.716,123,198,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4847,VIS,Grey,R,32.544,150.06,106,182,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4848,LCP,Grey,R,32.544,139.684,104,172,F04,grey,ambl03Grey
ambl03,Amblyterus_circatricosus,NA,4849,RCP,Grey,R,32.544,140.194,104,176,F04,grey,ambl03Grey
anom01,Anomala_antiqua,NA,4397,VIS,Grey,B,39.281,184.073,162,206,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4398,LCP,Grey,B,39.281,157.965,132,184,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4400,RCP,Grey,B,39.281,155.429,132,182,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4397,VIS,Grey,G,39.281,183.265,161,204,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4398,LCP,Grey,G,39.281,168.986,144,193,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4400,RCP,Grey,G,39.281,167.067,143,192,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4397,VIS,Grey,R,39.281,158.477,136,182,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4398,LCP,Grey,R,39.281,145.303,121,168,F01,grey,anom01Grey
anom01,Anomala_antiqua,NA,4400,RCP,Grey,R,39.281,144.456,121,170,F01,grey,anom01Grey
anom02,Anomala_antiqua,AN25057769,4401,VIS,Grey,B,38.54,180.71,158,214,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4402,LCP,Grey,B,38.54,159.224,134,198,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4403,RCP,Grey,B,38.54,161.077,136,201,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4401,VIS,Grey,G,38.54,179.843,157,214,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4402,LCP,Grey,G,38.54,170.132,144,209,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4403,RCP,Grey,G,38.54,172.72,148,212,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4401,VIS,Grey,R,38.54,154.846,132,193,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4402,LCP,Grey,R,38.54,146.236,121,186,F01,grey,anom02Grey
anom02,Anomala_antiqua,AN25057769,4403,RCP,Grey,R,38.54,149.725,125,189,F01,grey,anom02Grey
atki01,Calloodes_atkinsoni,NA,3952,VIS,Grey,B,29.689,172.645,110,196,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3953,LCP,Grey,B,29.689,152.502,94,176,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3954,RCP,Grey,B,29.689,155.901,102,180,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3952,VIS,Grey,G,29.689,173.358,108,197,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3953,LCP,Grey,G,29.689,165.036,106,187,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3954,RCP,Grey,G,29.689,169.02,113,193,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3952,VIS,Grey,R,29.689,151.307,91,176,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3953,LCP,Grey,R,29.689,143.733,92,165,J25,grey,atki01Grey
atki01,Calloodes_atkinsoni,NA,3954,RCP,Grey,R,29.689,148.437,99,171,J25,grey,atki01Grey
atki02,Calloodes_atkinsoni,NA,3969,VIS,Grey,B,23.234,174.848,129,193,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3970,LCP,Grey,B,23.234,154.483,117,173,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3971,RCP,Grey,B,23.234,157.618,121,176,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3969,VIS,Grey,G,23.234,175.262,129,193,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3970,LCP,Grey,G,23.234,167.009,129,185,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3971,RCP,Grey,G,23.234,170.52,134,189,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3969,VIS,Grey,R,23.234,152.679,108,171,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3970,LCP,Grey,R,23.234,145.584,110,164,J25,grey,atki02Grey
atki02,Calloodes_atkinsoni,NA,3971,RCP,Grey,R,23.234,149.881,116,169,J25,grey,atki02Grey
aurs01,Anoplognathus_aureus,AN25000244,4076,VIS,Grey,B,33.229,193.94,171,222,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4077,LCP,Grey,B,33.229,174.863,150,213,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4078,RCP,Grey,B,33.229,172.598,148,209,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4076,VIS,Grey,G,33.229,193.198,169,221,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4077,LCP,Grey,G,33.229,186.235,162,224,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4078,RCP,Grey,G,33.229,183.356,158,222,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4076,VIS,Grey,R,33.229,169.142,143,201,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4077,LCP,Grey,R,33.229,162.375,137,203,J26,grey,aurs01Grey
aurs01,Anoplognathus_aureus,AN25000244,4078,RCP,Grey,R,33.229,159.619,135,200,J26,grey,aurs01Grey
aurs02,Anoplognathus_aureus,AN25000205,4080,VIS,Grey,B,43.472,192.672,149,220,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4081,LCP,Grey,B,43.472,171.191,118,207,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4082,RCP,Grey,B,43.472,170.642,122,208,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4080,VIS,Grey,G,43.472,191.836,147,219,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4081,LCP,Grey,G,43.472,182.281,130,218,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4082,RCP,Grey,G,43.472,181.832,136,219,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4080,VIS,Grey,R,43.472,167.777,124,199,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4081,LCP,Grey,R,43.472,158.112,111,198,J26,grey,aurs02Grey
aurs02,Anoplognathus_aureus,AN25000205,4082,RCP,Grey,R,43.472,158.438,116,199,J26,grey,aurs02Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4352,VIS,Grey,B,37.977,186.558,159,209,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4353,LCP,Grey,B,37.977,160.937,132,188,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4354,RCP,Grey,B,37.977,165.66,140,191,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4352,VIS,Grey,G,37.977,186.214,158,209,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4353,LCP,Grey,G,37.977,172.667,145,199,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4354,RCP,Grey,G,37.977,178.009,154,203,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4352,VIS,Grey,R,37.977,161.96,133,188,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4353,LCP,Grey,R,37.977,149.287,123,177,F01,grey,boid01Grey
boid01,Anoplognathus_boisduvalii,AN25000331,4354,RCP,Grey,R,37.977,155.266,132,181,F01,grey,boid01Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4355,VIS,Grey,B,40.43,182.544,155,218,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4356,LCP,Grey,B,40.43,163.425,137,204,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4357,RCP,Grey,B,40.43,163.608,139,205,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4355,VIS,Grey,G,40.43,182.273,153,221,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4356,LCP,Grey,G,40.43,175.367,149,219,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4357,RCP,Grey,G,40.43,176.091,152,217,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4355,VIS,Grey,R,40.43,157.981,128,199,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4356,LCP,Grey,R,40.43,152.016,127,196,F01,grey,boid02Grey
boid02,Anoplognathus_boisduvalii,AN25000339,4357,RCP,Grey,R,40.43,153.644,131,196,F01,grey,boid02Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4358,VIS,Grey,B,36.754,184.042,156,203,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4359,LCP,Grey,B,36.754,165.071,137,185,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4360,RCP,Grey,B,36.754,164.871,139,185,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4358,VIS,Grey,G,36.754,183.701,154,203,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4359,LCP,Grey,G,36.754,176.89,148,197,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4360,RCP,Grey,G,36.754,177.223,152,197,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4358,VIS,Grey,R,36.754,159.472,130,182,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4359,LCP,Grey,R,36.754,153.445,126,175,F01,grey,boid03Grey
boid03,Anoplognathus_boisduvalii,AN25000366,4360,RCP,Grey,R,36.754,154.634,130,176,F01,grey,boid03Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4361,VIS,Grey,B,38.854,180.576,122,217,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4362,LCP,Grey,B,38.854,156.813,109,201,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4363,RCP,Grey,B,38.854,158.554,104,198,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4361,VIS,Grey,G,38.854,180.197,119,220,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4362,LCP,Grey,G,38.854,168.319,117,212,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4363,RCP,Grey,G,38.854,170.651,115,215,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4361,VIS,Grey,R,38.854,155.674,98,197,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4362,LCP,Grey,R,38.854,145.082,101,190,F01,grey,boid04Grey
boid04,Anoplognathus_boisduvalii,AN25000326,4363,RCP,Grey,R,38.854,148.131,99,191,F01,grey,boid04Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4364,VIS,Grey,B,38.01,179.441,122,218,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4365,LCP,Grey,B,38.01,156.047,108,195,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4366,RCP,Grey,B,38.01,155.834,111,201,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4364,VIS,Grey,G,38.01,179.057,118,220,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4365,LCP,Grey,G,38.01,167.622,118,213,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4366,RCP,Grey,G,38.01,167.971,121,212,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4364,VIS,Grey,R,38.01,154.427,97,197,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4365,LCP,Grey,R,38.01,144.402,100,187,F01,grey,boid05Grey
boid05,Anoplognathus_boisduvalii,AN25000344,4366,RCP,Grey,R,38.01,145.597,103,191,F01,grey,boid05Grey
brev01,Anoplognathus_brevicollis,AN25000559,4367,VIS,Grey,B,37.848,184.439,158,218,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4368,LCP,Grey,B,37.848,160.473,134,201,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4369,RCP,Grey,B,37.848,157.102,128,200,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4367,VIS,Grey,G,37.848,184.03,158,218,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4368,LCP,Grey,G,37.848,172.076,146,213,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4369,RCP,Grey,G,37.848,168.645,141,213,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4367,VIS,Grey,R,37.848,159.666,133,197,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4368,LCP,Grey,R,37.848,148.688,124,190,F01,grey,brev01Grey
brev01,Anoplognathus_brevicollis,AN25000559,4369,RCP,Grey,R,37.848,145.419,119,191,F01,grey,brev01Grey
brev02,Anoplognathus_brevicollis,AN25000558,4371,VIS,Grey,B,47.978,184.6,158,218,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4372,LCP,Grey,B,47.978,156.754,129,203,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4373,RCP,Grey,B,47.978,159.209,131,201,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4371,VIS,Grey,G,47.978,184.202,158,219,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4372,LCP,Grey,G,47.978,168.25,141,217,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4373,RCP,Grey,G,47.978,171.5,144,217,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4371,VIS,Grey,R,47.978,159.799,133,197,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4372,LCP,Grey,R,47.978,144.958,119,193,F01,grey,brev02Grey
brev02,Anoplognathus_brevicollis,AN25000558,4373,RCP,Grey,R,47.978,149.107,122,195,F01,grey,brev02Grey
ecry01,Epichrysus_lamprimoides,NA,3671,VIS,Grey,B,38.05,183.109,160,218,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3672,LCP,Grey,B,38.05,162.085,139,200,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3673,RCP,Grey,B,38.05,162.468,140,202,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3671,VIS,Grey,G,38.05,184.298,160,222,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3672,LCP,Grey,G,38.05,175.805,153,215,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3673,RCP,Grey,G,38.05,176.273,153,217,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3671,VIS,Grey,R,38.05,161.893,138,203,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3672,LCP,Grey,R,38.05,154.003,132,197,J21,grey,ecry01Grey
ecry01,Epichrysus_lamprimoides,NA,3673,RCP,Grey,R,38.05,155.185,132,198,J21,grey,ecry01Grey
ecry02,Epichrysus_lamprimoides,NA,4101,VIS,Grey,B,43.391,194.125,172,217,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4102,LCP,Grey,B,43.391,173.285,150,200,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4103,RCP,Grey,B,43.391,173.476,151,202,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4101,VIS,Grey,G,43.391,193.037,171,217,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4102,LCP,Grey,G,43.391,183.894,160,210,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4103,RCP,Grey,G,43.391,184.574,162,213,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4101,VIS,Grey,R,43.391,168.87,145,196,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4102,LCP,Grey,R,43.391,159.55,136,188,J26,grey,ecry02Grey
ecry02,Epichrysus_lamprimoides,NA,4103,RCP,Grey,R,43.391,161.168,138,192,J26,grey,ecry02Grey
ecry03,Epichrysus_lamprimoides,NA,4107,VIS,Grey,B,30.471,191.002,171,212,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4108,LCP,Grey,B,30.471,166.59,146,188,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4109,RCP,Grey,B,30.471,167.628,146,188,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4107,VIS,Grey,G,30.471,189.947,170,210,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4108,LCP,Grey,G,30.471,177.42,157,197,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4109,RCP,Grey,G,30.471,178.875,157,199,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4107,VIS,Grey,R,30.471,165.34,144,188,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4108,LCP,Grey,R,30.471,153.066,133,174,J26,grey,ecry03Grey
ecry03,Epichrysus_lamprimoides,NA,4109,RCP,Grey,R,30.471,155.434,133,175,J26,grey,ecry03Grey
fchi01,Calloodes_frenchii,NA,3643,VIS,Grey,B,36.095,184.681,112,220,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3645,LCP,Grey,B,36.095,161.305,93,198,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3646,RCP,Grey,B,36.095,162.532,99,204,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3643,VIS,Grey,G,36.095,185.774,110,222,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3645,LCP,Grey,G,36.095,174.584,103,213,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3646,RCP,Grey,G,36.095,176.401,111,218,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3643,VIS,Grey,R,36.095,163.465,93,204,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3645,LCP,Grey,R,36.095,152.903,90,192,J21,grey,fchi01Grey
fchi01,Calloodes_frenchii,NA,3646,RCP,Grey,R,36.095,155.322,99,198,J21,grey,fchi01Grey
fchi02,Calloodes_frenchii,NA,3972,VIS,Grey,B,29.201,173.778,146,192,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3974,LCP,Grey,B,29.201,151.56,127,171,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3975,RCP,Grey,B,29.201,153.794,127,172,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3972,VIS,Grey,G,29.201,174.308,146,193,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3974,LCP,Grey,G,29.201,164.119,140,184,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3975,RCP,Grey,G,29.201,166.623,140,185,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3972,VIS,Grey,R,29.201,151.929,125,171,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3974,LCP,Grey,R,29.201,143.07,120,168,J25,grey,fchi02Grey
fchi02,Calloodes_frenchii,NA,3975,RCP,Grey,R,29.201,146.136,121,168,J25,grey,fchi02Grey
gray01,Calloodes_grayanus,NA,4007,VIS,Grey,B,36.882,173.87,142,194,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4009,LCP,Grey,B,36.882,149.576,122,171,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4010,RCP,Grey,B,36.882,151.42,124,173,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4007,VIS,Grey,G,36.882,174.492,141,194,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4009,LCP,Grey,G,36.882,162.146,134,183,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4010,RCP,Grey,G,36.882,163.933,136,185,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4007,VIS,Grey,R,36.882,152.282,119,179,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4009,LCP,Grey,R,36.882,141.285,114,170,J25,grey,gray01Grey
gray01,Calloodes_grayanus,NA,4010,RCP,Grey,R,36.882,143.462,116,165,J25,grey,gray01Grey
gray02,Calloodes_grayanus,NA,4011,VIS,Grey,B,27.997,177.743,146,198,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4013,LCP,Grey,B,27.997,152.541,122,179,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4014,RCP,Grey,B,27.997,153.001,126,176,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4011,VIS,Grey,G,27.997,178.584,145,200,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4013,LCP,Grey,G,27.997,165.7,135,192,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4014,RCP,Grey,G,27.997,165.352,138,189,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4011,VIS,Grey,R,27.997,156.523,124,180,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4013,LCP,Grey,R,27.997,144.713,115,172,J25,grey,gray02Grey
gray02,Calloodes_grayanus,NA,4014,RCP,Grey,R,27.997,144.743,118,170,J25,grey,gray02Grey
gray03,Calloodes_grayanus,NA,3638,VIS,Grey,B,36.477,178.595,141,213,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3639,LCP,Grey,B,36.477,157.372,126,200,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3640,RCP,Grey,B,36.477,158.784,125,203,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3638,VIS,Grey,G,36.477,179.909,140,215,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3639,LCP,Grey,G,36.477,170.634,138,213,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3640,RCP,Grey,G,36.477,171.874,136,218,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3638,VIS,Grey,R,36.477,157.506,119,194,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3639,LCP,Grey,R,36.477,148.856,117,192,J21,grey,gray03Grey
gray03,Calloodes_grayanus,NA,3640,RCP,Grey,R,36.477,150.612,116,196,J21,grey,gray03Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4764,VIS,Grey,B,40.264,202.739,149,223,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4765,LCP,Grey,B,40.264,150.427,98,187,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4766,RCP,Grey,B,40.264,152.179,107,191,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4764,VIS,Grey,G,40.264,202.786,144,224,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4765,LCP,Grey,G,40.264,161.8,107,199,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4766,RCP,Grey,G,40.264,163.822,118,203,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4764,VIS,Grey,R,40.264,181.522,122,206,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4765,LCP,Grey,R,40.264,138.856,90,175,F04,grey,hirs01Grey
hirs01,Anoplognathus_hirsutus,AN25002925,4766,RCP,Grey,R,40.264,141.543,99,180,F04,grey,hirs01Grey
hirs02,Anoplognathus_hirsutus,AN25002929,4767,VIS,Grey,B,29.916,178.455,148,210,F04,grey,hirs02Grey
