species,patch_ID,ID,R,G,B,type,camera_cat,col_percent,location
Chalcophora_angulicollis,Chalcophora_angulicollis_3,Chalcophora_angulicollis_3,31.383,17.962,30.784,NIR,big,1,RoI
Chalcophora_angulicollis,Chalcophora_angulicollis_1,Chalcophora_angulicollis_1,4.279,0,156.587,UV,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_2,Chalcophora_angulicollis_2,5.675,0,156.75,UV,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_3,Chalcophora_angulicollis_3,10.898,0,164.6,UV,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_1,Chalcophora_angulicollis_1,95.406,109.58,105.48,VIS,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_2,Chalcophora_angulicollis_2,93.197,106.829,102.358,VIS,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_3,Chalcophora_angulicollis_3,91.638,104.776,100.164,VIS,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_1,Chalcophora_angulicollis_1,93.203,53.954,85.616,NIR,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_2,Chalcophora_angulicollis_2,85.959,48.91,78.87,NIR,big,1,grey
Chalcophora_angulicollis,Chalcophora_angulicollis_3,Chalcophora_angulicollis_3,95.228,55.275,87.51,NIR,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_1,Chalcophorotaenia_australasiae_1,0.28,0.143,38.944,UV,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_2,Chalcophorotaenia_australasiae_2,0.334,0.332,37.213,UV,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_3,Chalcophorotaenia_australasiae_3,0.054,0.01,50.515,UV,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_1,Chalcophorotaenia_australasiae_1,24.427,36.746,38.217,VIS,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_2,Chalcophorotaenia_australasiae_2,18.089,27.541,25.446,VIS,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_3,Chalcophorotaenia_australasiae_3,16.274,25.832,30.419,VIS,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_1,Chalcophorotaenia_australasiae_1,32.769,19.448,33.624,NIR,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_2,Chalcophorotaenia_australasiae_2,31.395,18.865,32.491,NIR,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_3,Chalcophorotaenia_australasiae_3,71.705,42.679,74.407,NIR,big,1,RoI
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_1,Chalcophorotaenia_australasiae_1,5.205,0,156.067,UV,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_2,Chalcophorotaenia_australasiae_2,3.457,1.27E-06,153.653,UV,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_3,Chalcophorotaenia_australasiae_3,0.05,0,135.534,UV,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_1,Chalcophorotaenia_australasiae_1,97.073,112.045,109.029,VIS,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_2,Chalcophorotaenia_australasiae_2,77.489,89.55,86.202,VIS,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_3,Chalcophorotaenia_australasiae_3,77.361,89.203,85.66,VIS,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_1,Chalcophorotaenia_australasiae_1,89.139,50.796,81.499,NIR,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_2,Chalcophorotaenia_australasiae_2,85.936,48.535,78.563,NIR,big,1,grey
Chalcophorotaenia_australasiae,Chalcophorotaenia_australasiae_3,Chalcophorotaenia_australasiae_3,153.099,93.554,141.545,NIR,big,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_1,Chrysobothris_australasiae_1,0.036,0,67.008,UV,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_2,Chrysobothris_australasiae_2,0.262,0,88.964,UV,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_3,Chrysobothris_australasiae_3,0.106,0,73.734,UV,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_1,Chrysobothris_australasiae_1,91.27,95.208,78.829,VIS,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_2,Chrysobothris_australasiae_2,104.378,104.475,90.362,VIS,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_3,Chrysobothris_australasiae_3,73.938,74.497,59.439,VIS,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_1,Chrysobothris_australasiae_1,46.566,20.793,39.032,NIR,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_2,Chrysobothris_australasiae_2,51.658,23.969,44.48,NIR,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_3,Chrysobothris_australasiae_3,56.885,27.029,48.863,NIR,medium,1,RoI
Chrysobothris_australasiae,Chrysobothris_australasiae_1,Chrysobothris_australasiae_1,30.25,0,181.003,UV,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_2,Chrysobothris_australasiae_2,41.283,0,189.87,UV,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_3,Chrysobothris_australasiae_3,35.814,0,185.607,UV,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_1,Chrysobothris_australasiae_1,178.345,197.516,194.098,VIS,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_2,Chrysobothris_australasiae_2,180.664,199.485,196.331,VIS,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_3,Chrysobothris_australasiae_3,141.513,159.709,155.517,VIS,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_1,Chrysobothris_australasiae_1,97.319,56.186,89.022,NIR,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_2,Chrysobothris_australasiae_2,97.642,56.032,89.181,NIR,medium,1,grey
Chrysobothris_australasiae,Chrysobothris_australasiae_3,Chrysobothris_australasiae_3,96.478,55.282,88.13,NIR,medium,1,grey
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_1,Chrysochroa_fulgidissima_1,0.325,1.438,43.934,UV,large,0.769375294,RoI
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_red_1,Chrysochroa_fulgidissima_1,2.238,2.227,35.079,UV,large,0.230624706,RoI
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_1,Chrysochroa_fulgidissima_1,30.202,93.335,23.622,VIS,large,0.769375294,RoI
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_red_1,Chrysochroa_fulgidissima_1,60.068,31.4,31.044,VIS,large,0.230624706,RoI
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_1,Chrysochroa_fulgidissima_1,83.311,55.516,91.028,NIR,large,0.769375294,RoI
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_red_1,Chrysochroa_fulgidissima_1,85.598,55.93,91.413,NIR,large,0.230624706,RoI
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_1,Chrysochroa_fulgidissima_1,6.077,0,154.916,UV,large,0.769375294,grey
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_red_1,Chrysochroa_fulgidissima_1,6.077,0,154.916,UV,large,0.230624706,grey
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_1,Chrysochroa_fulgidissima_1,123.446,141.398,137.604,VIS,large,0.769375294,grey
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_red_1,Chrysochroa_fulgidissima_1,123.446,141.398,137.604,VIS,large,0.230624706,grey
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_1,Chrysochroa_fulgidissima_1,94.151,54.017,86.305,NIR,large,0.769375294,grey
Chrysochroa_fulgidissima,Chrysochroa_fulgidissima_red_1,Chrysochroa_fulgidissima_1,94.151,54.017,86.305,NIR,large,0.230624706,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_1,Chrysodema_sibuyanica_1,0.172,0.016,57.125,UV,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_2,Chrysodema_sibuyanica_2,0.156,0.011,68.456,UV,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_3,Chrysodema_sibuyanica_3,0.062,0.003,62.077,UV,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_1,Chrysodema_sibuyanica_1,35.188,41.062,39.404,VIS,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_2,Chrysodema_sibuyanica_2,30.766,45.113,41.839,VIS,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_3,Chrysodema_sibuyanica_3,35.426,36.612,34.169,VIS,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_1,Chrysodema_sibuyanica_1,64.3,33.219,56.597,NIR,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_2,Chrysodema_sibuyanica_2,64.336,36.747,62.164,NIR,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_3,Chrysodema_sibuyanica_3,71.66,35.548,57.178,NIR,big,1,RoI
Chrysodema_sibuyanica,Chrysodema_sibuyanica_1,Chrysodema_sibuyanica_1,41.935,0,193.782,UV,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_2,Chrysodema_sibuyanica_2,48.769,0,201.609,UV,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_3,Chrysodema_sibuyanica_3,40.684,0,193.452,UV,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_1,Chrysodema_sibuyanica_1,113.063,132.937,130.792,VIS,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_2,Chrysodema_sibuyanica_2,121.195,141.715,139.103,VIS,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_3,Chrysodema_sibuyanica_3,113.611,132.707,130.049,VIS,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_1,Chrysodema_sibuyanica_1,83.389,46.136,75.95,NIR,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_2,Chrysodema_sibuyanica_2,83.987,46.894,76.635,NIR,big,1,grey
Chrysodema_sibuyanica,Chrysodema_sibuyanica_3,Chrysodema_sibuyanica_3,84.28,47.202,76.872,NIR,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_1,Chrysodema_simplex_1,0.209,0.036,52.765,UV,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_2,Chrysodema_simplex_2,0.264,0.109,39.033,UV,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_3,Chrysodema_simplex_3,0.113,0.01,47.651,UV,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_1,Chrysodema_simplex_1,43.523,53.544,26.506,VIS,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_2,Chrysodema_simplex_2,26.82,37.009,21.364,VIS,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_3,Chrysodema_simplex_3,36.23,54.335,28.214,VIS,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_1,Chrysodema_simplex_1,41.185,22.574,39.055,NIR,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_2,Chrysodema_simplex_2,27.599,16.073,26.708,NIR,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_3,Chrysodema_simplex_3,40.547,22.84,41.274,NIR,big,1,RoI
Chrysodema_simplex,Chrysodema_simplex_1,Chrysodema_simplex_1,4.703,6.28E-07,154.368,UV,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_2,Chrysodema_simplex_2,2.551,0,153.634,UV,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_3,Chrysodema_simplex_3,17.216,0,167.573,UV,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_1,Chrysodema_simplex_1,94.706,108.803,105.5,VIS,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_2,Chrysodema_simplex_2,90.038,103.82,100.495,VIS,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_3,Chrysodema_simplex_3,104.214,119.97,116.391,VIS,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_1,Chrysodema_simplex_1,89.696,51.254,82.09,NIR,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_2,Chrysodema_simplex_2,85.411,48.223,78.144,NIR,big,1,grey
Chrysodema_simplex,Chrysodema_simplex_3,Chrysodema_simplex_3,96.279,55.715,88.262,NIR,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_1,Cyphogastra_farinosa_1,0.044,0.005,56.551,UV,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_2,Cyphogastra_farinosa_2,0.05,0.078,56.859,UV,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_3,Cyphogastra_farinosa_3,0.059,0.063,51.328,UV,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_1,Cyphogastra_farinosa_1,23.568,44.185,25.113,VIS,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_2,Cyphogastra_farinosa_2,34.053,53.494,27.803,VIS,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_3,Cyphogastra_farinosa_3,17.049,34.288,22.152,VIS,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_1,Cyphogastra_farinosa_1,30.652,17.981,31.67,NIR,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_2,Cyphogastra_farinosa_2,35.95,20.568,36.299,NIR,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_3,Cyphogastra_farinosa_3,35.298,20.675,37.423,NIR,big,1,RoI
Cyphogastra_farinosa,Cyphogastra_farinosa_1,Cyphogastra_farinosa_1,3.8,1.79E-06,149.203,UV,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_2,Cyphogastra_farinosa_2,4.817,0,152.66,UV,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_3,Cyphogastra_farinosa_3,10.274,0,158.336,UV,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_1,Cyphogastra_farinosa_1,81.651,93.557,89.942,VIS,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_2,Cyphogastra_farinosa_2,92.17,105.643,102.329,VIS,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_3,Cyphogastra_farinosa_3,72.539,82.724,79.214,VIS,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_1,Cyphogastra_farinosa_1,91.943,52.598,84.281,NIR,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_2,Cyphogastra_farinosa_2,83.32,46.652,76.373,NIR,big,1,grey
Cyphogastra_farinosa,Cyphogastra_farinosa_3,Cyphogastra_farinosa_3,87.541,49.489,80.288,NIR,big,1,grey
Cyrioides_imperialis,Cyrioides_imperialis_1,Cyrioides_imperialis_1,0.401,0.189,43.27,UV,big,0.780911063,RoI
Cyrioides_imperialis,Cyrioides_imperialis_2,Cyrioides_imperialis_2,0.836,0.98,32.299,UV,big,0.675429727,RoI
Cyrioides_imperialis,Cyrioides_imperialis_3,Cyrioides_imperialis_3,0.497,0.383,36.872,UV,big,0.589264877,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_1,Cyrioides_imperialis_1,0.096,0.013,58.813,UV,big,0.219088937,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_2,Cyrioides_imperialis_2,0.357,0.089,37.169,UV,big,0.324570273,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_3,Cyrioides_imperialis_3,0.428,0.427,34.291,UV,big,0.410735123,RoI
Cyrioides_imperialis,Cyrioides_imperialis_1,Cyrioides_imperialis_1,20.158,25.081,23.743,VIS,big,0.780911063,RoI
Cyrioides_imperialis,Cyrioides_imperialis_2,Cyrioides_imperialis_2,16.076,19.706,19.235,VIS,big,0.675429727,RoI
Cyrioides_imperialis,Cyrioides_imperialis_3,Cyrioides_imperialis_3,18.246,22.398,22.145,VIS,big,0.589264877,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_1,Cyrioides_imperialis_1,118.156,79.353,16.113,VIS,big,0.219088937,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_2,Cyrioides_imperialis_2,106.782,62.216,4.422,VIS,big,0.324570273,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_3,Cyrioides_imperialis_3,111.724,63.664,3.683,VIS,big,0.410735123,RoI
Cyrioides_imperialis,Cyrioides_imperialis_1,Cyrioides_imperialis_1,55.12,31.344,55.949,NIR,big,0.780911063,RoI
Cyrioides_imperialis,Cyrioides_imperialis_2,Cyrioides_imperialis_2,64.028,38.855,67.394,NIR,big,0.675429727,RoI
Cyrioides_imperialis,Cyrioides_imperialis_3,Cyrioides_imperialis_3,72.648,43.667,73.86,NIR,big,0.589264877,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_1,Cyrioides_imperialis_1,124.406,75.469,115.787,NIR,big,0.219088937,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_2,Cyrioides_imperialis_2,111.083,66.782,103.576,NIR,big,0.324570273,RoI
Cyrioides_imperialis,Cyrioides_imperialis_yellow_3,Cyrioides_imperialis_3,121.425,73.976,113.968,NIR,big,0.410735123,RoI
Cyrioides_imperialis,Cyrioides_imperialis_1,Cyrioides_imperialis_1,37.382,0,187.571,UV,big,0.780911063,grey
Cyrioides_imperialis,Cyrioides_imperialis_2,Cyrioides_imperialis_2,31.506,0,182.62,UV,big,0.675429727,grey
Cyrioides_imperialis,Cyrioides_imperialis_3,Cyrioides_imperialis_3,30.389,0,180.464,UV,big,0.589264877,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_1,Cyrioides_imperialis_1,37.382,0,187.571,UV,big,0.219088937,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_2,Cyrioides_imperialis_2,31.506,0,182.62,UV,big,0.324570273,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_3,Cyrioides_imperialis_3,30.389,0,180.464,UV,big,0.410735123,grey
Cyrioides_imperialis,Cyrioides_imperialis_1,Cyrioides_imperialis_1,112.326,130.155,127.09,VIS,big,0.780911063,grey
Cyrioides_imperialis,Cyrioides_imperialis_2,Cyrioides_imperialis_2,108.915,125.802,122.131,VIS,big,0.675429727,grey
Cyrioides_imperialis,Cyrioides_imperialis_3,Cyrioides_imperialis_3,107.486,124.575,120.96,VIS,big,0.589264877,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_1,Cyrioides_imperialis_1,112.326,130.155,127.09,VIS,big,0.219088937,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_2,Cyrioides_imperialis_2,113.333,130.876,126.51,VIS,big,0.324570273,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_3,Cyrioides_imperialis_3,107.486,124.575,120.96,VIS,big,0.410735123,grey
Cyrioides_imperialis,Cyrioides_imperialis_1,Cyrioides_imperialis_1,87.807,49.746,80.32,NIR,big,0.780911063,grey
Cyrioides_imperialis,Cyrioides_imperialis_2,Cyrioides_imperialis_2,88.232,50.152,80.82,NIR,big,0.675429727,grey
Cyrioides_imperialis,Cyrioides_imperialis_3,Cyrioides_imperialis_3,86.909,49.023,79.577,NIR,big,0.589264877,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_1,Cyrioides_imperialis_1,87.807,49.746,80.32,NIR,big,0.219088937,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_2,Cyrioides_imperialis_2,88.232,50.152,80.82,NIR,big,0.324570273,grey
Cyrioides_imperialis,Cyrioides_imperialis_yellow_3,Cyrioides_imperialis_3,86.909,49.023,79.577,NIR,big,0.410735123,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_1,Diphucrania_albosparsa_1,0.014,9.57E-05,50.556,UV,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_2,Diphucrania_albosparsa_2,0.001,0,56.555,UV,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_3,Diphucrania_albosparsa_3,0.004,0,62.245,UV,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_1,Diphucrania_albosparsa_1,87.185,49.362,29.726,VIS,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_2,Diphucrania_albosparsa_2,83.584,43.301,33.692,VIS,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_3,Diphucrania_albosparsa_3,99.99,47.904,34.282,VIS,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_1,Diphucrania_albosparsa_1,88.967,40.08,63.952,NIR,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_2,Diphucrania_albosparsa_2,128.197,67.52,99.532,NIR,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_3,Diphucrania_albosparsa_3,149.856,75.959,106.189,NIR,small,1,RoI
Diphucrania_albosparsa,Diphucrania_albosparsa_1,Diphucrania_albosparsa_1,21.924,0,173.144,UV,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_2,Diphucrania_albosparsa_2,17.926,0,167.07,UV,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_3,Diphucrania_albosparsa_3,10.011,0,160.683,UV,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_1,Diphucrania_albosparsa_1,100.963,117.895,115.469,VIS,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_2,Diphucrania_albosparsa_2,88.735,102.974,100.352,VIS,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_3,Diphucrania_albosparsa_3,95.303,110.677,107.997,VIS,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_1,Diphucrania_albosparsa_1,134.388,80.642,123.683,NIR,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_2,Diphucrania_albosparsa_2,133.864,80.245,123.12,NIR,small,1,grey
Diphucrania_albosparsa,Diphucrania_albosparsa_3,Diphucrania_albosparsa_3,136.073,81.639,125.312,NIR,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_1,Diphucrania_marmorata_1,0.002,0,50.861,UV,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_2,Diphucrania_marmorata_2,0.001,0,54.089,UV,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_3,Diphucrania_marmorata_3,7.86E-05,0,71.815,UV,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_1,Diphucrania_marmorata_1,141.465,97.73,61.264,VIS,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_2,Diphucrania_marmorata_2,82.439,61.276,40.989,VIS,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_3,Diphucrania_marmorata_3,93.061,67.412,49.792,VIS,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_1,Diphucrania_marmorata_1,104.93,50.626,77.72,NIR,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_2,Diphucrania_marmorata_2,84.072,37.29,61.424,NIR,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_3,Diphucrania_marmorata_3,75.767,33.018,58.707,NIR,small,1,RoI
Diphucrania_marmorata,Diphucrania_marmorata_1,Diphucrania_marmorata_1,12.093,0,162.387,UV,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_2,Diphucrania_marmorata_2,13.168,0,161.802,UV,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_3,Diphucrania_marmorata_3,19.539,0,169.551,UV,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_1,Diphucrania_marmorata_1,110.751,129.207,127.071,VIS,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_2,Diphucrania_marmorata_2,91.089,106.067,104.2,VIS,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_3,Diphucrania_marmorata_3,86.966,101.608,99.463,VIS,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_1,Diphucrania_marmorata_1,144.786,87.434,133.359,NIR,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_2,Diphucrania_marmorata_2,142.088,85.518,130.773,NIR,small,1,grey
Diphucrania_marmorata,Diphucrania_marmorata_3,Diphucrania_marmorata_3,145.4,87.987,133.917,NIR,small,1,grey
Euchroma_giganteum,Euchroma_giganteum_1,Euchroma_giganteum_1,0.95,0.564,51.181,UV,large,1,RoI
Euchroma_giganteum,Euchroma_giganteum_2,Euchroma_giganteum_2,1.524,2.15,33.798,UV,large,1,RoI
Euchroma_giganteum,Euchroma_giganteum_1,Euchroma_giganteum_1,57.715,45.714,39.831,VIS,large,1,RoI
Euchroma_giganteum,Euchroma_giganteum_2,Euchroma_giganteum_2,56.437,43.064,36.824,VIS,large,1,RoI
Euchroma_giganteum,Euchroma_giganteum_1,Euchroma_giganteum_1,47.522,24.506,40.233,NIR,large,1,RoI
Euchroma_giganteum,Euchroma_giganteum_2,Euchroma_giganteum_2,55.239,28.078,46.395,NIR,large,1,RoI
Euchroma_giganteum,Euchroma_giganteum_1,Euchroma_giganteum_1,3.481,0,144.665,UV,large,1,grey
Euchroma_giganteum,Euchroma_giganteum_2,Euchroma_giganteum_2,0.345,0,134.662,UV,large,1,grey
Euchroma_giganteum,Euchroma_giganteum_1,Euchroma_giganteum_1,105.93,122.564,119.868,VIS,large,1,grey
Euchroma_giganteum,Euchroma_giganteum_2,Euchroma_giganteum_2,95.619,109.516,105.659,VIS,large,1,grey
Euchroma_giganteum,Euchroma_giganteum_1,Euchroma_giganteum_1,96.073,55.773,88.047,NIR,large,1,grey
Euchroma_giganteum,Euchroma_giganteum_2,Euchroma_giganteum_2,92.305,52.846,84.5,NIR,large,1,grey
Hippomelas_sp,Hippomelas_sp_1,Hippomelas_sp_1,0.263,0.215,37.412,UV,big,1,RoI
Hippomelas_sp,Hippomelas_sp_2,Hippomelas_sp_2,0.212,0.111,43.747,UV,big,1,RoI
Hippomelas_sp,Hippomelas_sp_1,Hippomelas_sp_1,28.044,36.274,29.685,VIS,big,1,RoI
Hippomelas_sp,Hippomelas_sp_2,Hippomelas_sp_2,25.353,32.44,26.618,VIS,big,1,RoI
Hippomelas_sp,Hippomelas_sp_1,Hippomelas_sp_1,29.904,17.086,29.166,NIR,big,1,RoI
Hippomelas_sp,Hippomelas_sp_2,Hippomelas_sp_2,30.654,17.532,30.059,NIR,big,1,RoI
Hippomelas_sp,Hippomelas_sp_1,Hippomelas_sp_1,2.622,1.41E-06,153.324,UV,big,1,grey
Hippomelas_sp,Hippomelas_sp_2,Hippomelas_sp_2,6.47,0,157.126,UV,big,1,grey
Hippomelas_sp,Hippomelas_sp_1,Hippomelas_sp_1,91.684,104.951,101.313,VIS,big,1,grey
Hippomelas_sp,Hippomelas_sp_2,Hippomelas_sp_2,84.472,96.107,92.299,VIS,big,1,grey
Hippomelas_sp,Hippomelas_sp_1,Hippomelas_sp_1,86.921,49.197,79.554,NIR,big,1,grey
Hippomelas_sp,Hippomelas_sp_2,Hippomelas_sp_2,89.937,51.32,82.391,NIR,big,1,grey
Hippomelas_sphenicus,Hippomelas_sphenicus_1,Hippomelas_sphenicus_1,0.149,0.042,38.16,UV,big,1,RoI
Hippomelas_sphenicus,Hippomelas_sphenicus_2,Hippomelas_sphenicus_2,0.196,0.057,39.326,UV,big,1,RoI
