"","estimateP1","ts1","ps1","estimateP2","tP2","pP2"
"802",0.0858940947967101,2.64557278893819,0.0112671259497403,-0.0570725253481123,-1.75161440385823,0.0868083091952618
"803",0.0922890668960947,2.84240348536877,0.00676332666725621,-0.057018695642073,-1.69927357157909,0.0963283992125967
"804",0.0866820952569507,2.68659938209823,0.0101467364714711,-0.0530343862016692,-1.63096519477383,0.110036054763228
"805",0.0901524191432232,2.76850675992502,0.0082107113011971,-0.0537380607634105,-1.60951898783868,0.114655171802399
"806",0.076708916803114,2.67651113972186,0.0104123046785221,-0.0845941938924057,-3.3862666706572,0.00150108564059681
"807",0.0881716917358015,2.72095045787135,0.00928854610387586,-0.0562655116811261,-1.72035895141798,0.0923940205423368
"808",0.0902234575314449,2.76227662403858,0.00834500953907069,-0.0538200143127215,-1.61305212153318,0.113883516322299
"809",0.0807386741233826,2.64097884017306,0.0113994156013542,-0.0572147982699108,-1.90619392386145,0.0631699815048248
"810",0.0906076890206266,2.8033840389741,0.0074951224252533,-0.0542681856524017,-1.6374443976692,0.108670845318607
"811",0.0944632007503621,2.88696763169857,0.00600901177462099,-0.0566981270012191,-1.6845913910537,0.0991490837628239
"812",0.0854778781545235,2.66090437783498,0.0108357679221394,-0.0584561297987435,-1.79714638536738,0.0791780534837656
"813",0.0850157034021567,2.68758956491505,0.0101210093010948,-0.0555665685351984,-1.80288399529895,0.0782578023080522
"814",0.0795004540235503,2.54585472220849,0.0144794499739076,-0.0530349657873467,-1.67559531973446,0.100910817722152
"815",0.0919084774773257,2.81809178544476,0.00721106067182431,-0.0557763329141912,-1.67166319367136,0.101688922462434
"816",0.0899315173676381,2.74311011868558,0.00877101245343814,-0.0617304387722469,-1.86807075644126,0.0684205632068968
"817",0.0871036126911687,2.71087080232527,0.00953315595093551,-0.0537505911353229,-1.63212650391651,0.109790333571693
"818",0.06622297045661,2.45169553083634,0.018258172140285,-0.0678379951314112,-2.54494716089649,0.0145121862648858
"819",0.0799428753030596,2.5393286625515,0.0147163555076384,-0.0527277053393612,-1.6585248532591,0.104324693589648
"820",0.091352135080305,2.82256970987406,0.00712657960228724,-0.0558832234238381,-1.69737730257217,0.096688926985971
"821",0.0921321175297954,2.83816491223164,0.00683947872499324,-0.0551657915276229,-1.65216729578189,0.105620135194231
"822",0.0926604847556276,2.86179348102545,0.0064249020503595,-0.0564181878469521,-1.68762014716324,0.0985616936797178
"823",0.0822627062741074,2.70779616623693,0.00960894433984016,-0.0519063290711251,-1.66341503076422,0.103337156715637
"824",0.0924836330474244,2.81873170863547,0.00719893114168713,-0.0543806377137359,-1.62111370428342,0.112138654352401
"825",0.0661789071796905,2.52889028868642,0.0151026371254313,-0.0674134909005567,-2.46441886911534,0.0177000456227296
"826",0.0767318994997865,2.53373443291458,0.0149222408374774,-0.0706859346992557,-2.65906795944696,0.0108866237447871
"827",0.0580611017525083,2.14125159736547,0.0378310274479436,-0.0803626073167112,-3.13688058392881,0.00304256100721911
"828",0.0922113462496588,2.80553640819111,0.0074529137163637,-0.0568547943043459,-1.69867988932432,0.0964411531180365
"829",0.0596866980401255,2.11036260095871,0.0405473924208331,-0.0752419784237874,-2.72578583196944,0.00917327003148327
"830",0.0951984402071397,2.89862490310197,0.00582504752999569,-0.0548553807567875,-1.62897611709805,0.110457967377777
"831",0.0872949803714399,2.72687696520256,0.0091474405149472,-0.0522520015084994,-1.60669989191002,0.115273925258218
"832",0.0859359041405512,2.7196508639545,0.00931975574501243,-0.0526612329866867,-1.62361549099162,0.111601618344592
"833",0.0937400497181762,2.89865802083642,0.00582453245696746,-0.0541141257622897,-1.603044919913,0.116080182797472
"834",0.0857575361638549,2.67134528223195,0.0105507557946518,-0.0506371276670674,-1.5439825679799,0.129755118087638
"835",0.0870021742246248,2.70245076213014,0.00974202984325734,-0.0553806220245226,-1.71550575727798,0.0932875659812158
"836",0.0950387867823922,2.89053005464627,0.00595222635080406,-0.054428836297692,-1.6053944847793,0.115561363153079
