"","wl","anom03","anom02","atki03","atki04","aurs03","aurs04","clor17","conc05","conc06","ecry04","ecry05","fchi03","fchi04","gray04","gray05","hirs15","hirs16","lats04","lats05","mcla03","macl06","macl07","narm04","narm05","pczo05","pczv04","pczv05","opal03","pali08","pali09","poro16","poro17","pczp05","pczp06","prsi04","prsi05","prsi06","pvul05","pvul06","rayn04","rayn05","repa03","reps03","smgg03","smgg04","tars05","tars06","xyle07","xyle08","xyle09","Sun"
"229",628,17.17625,5.287916667,7.2525,0.554166667,18.25625,16.59375,25.665,37.85,30.34541667,14.20333333,16.82458333,0.041666667,0.633333333,2.91125,3.8925,22.92708333,19.77333333,8.766666667,7.860833333,3.99625,4.398333333,5.965,5.38875,6.736666667,19.78291667,26.91125,6.719583333,16.52458333,5.388333333,8.744166667,18.63708333,3.396666667,6.601666667,9.593333333,0.605,0.809166667,0.689166667,16.21791667,32.62625,6.317916667,10.63333333,0.445,1.345,11.98291667,2.872916667,11.91666667,9.596666667,21.29375,0.625416667,0.416666667,1.40046
"230",629,17.401666665,5.3520833335,7.3739583335,0.5733333335,18.400833335,16.73,25.787708335,37.959166665,30.41979167,14.355,16.832291665,0.043125,0.653125,2.9339583335,3.9245833335,23.042291665,19.85083333,8.863541667,7.915208333,4.018125,4.4175,5.9929166665,5.41375,6.7770833335,19.738333335,26.853541665,6.685625,16.656666665,5.415208333,8.786666667,18.74520833,3.4189583335,6.553541667,9.504375,0.6014583335,0.804375,0.686666667,16.447083335,32.854583335,6.444791667,10.793125,0.4608333335,1.378125,12.121458335,2.92,11.96875,9.63375,21.429791665,0.6327083335,0.4233333335,1.40406
"231",630,17.62708333,5.41625,7.495416667,0.5925,18.54541667,16.86625,25.91041667,38.06833333,30.49416667,14.50666667,16.84,0.044583333,0.672916667,2.956666667,3.956666667,23.1575,19.92833333,8.960416667,7.969583333,4.04,4.436666667,6.020833333,5.43875,6.8175,19.69375,26.79583333,6.651666667,16.78875,5.442083333,8.829166667,18.85333333,3.44125,6.505416667,9.415416667,0.597916667,0.799583333,0.684166667,16.67625,33.08291667,6.571666667,10.95291667,0.476666667,1.41125,12.26,2.967083333,12.02083333,9.670833333,21.56583333,0.64,0.43,1.40766
"232",631,17.834341665,5.476925,7.6067083335,0.61065,18.681708335,16.992125,26.018008335,38.156766665,30.560683335,14.641933335,16.8492,0.0464916665,0.6920583335,2.9787333335,3.9885333335,23.26195,20.000366665,9.0472083335,8.0169916665,4.0608,4.4543333335,6.0464166665,5.462775,6.85535,19.674075,26.785716665,6.6378333335,16.906975,5.4664416665,8.8681833335,18.952466665,3.461425,6.4687083335,9.3493083335,0.5949583335,0.7953916665,0.6814833335,16.873325,33.234458335,6.6882333335,11.095258335,0.4919333335,1.442225,12.3874,3.0103416665,12.068216665,9.7046166665,21.663116665,0.6466,0.4362,1.40853
"233",632,18.0416,5.5376,7.718,0.6288,18.818,17.118,26.1256,38.2452,30.6272,14.7772,16.8584,0.0484,0.7112,3.0008,4.0204,23.3664,20.0724,9.134,8.0644,4.0816,4.472,6.072,5.4868,6.8932,19.6544,26.7756,6.624,17.0252,5.4908,8.9072,19.0516,3.4816,6.432,9.2832,0.592,0.7912,0.6788,17.0704,33.386,6.8048,11.2376,0.5072,1.4732,12.5148,3.0536,12.1156,9.7384,21.7604,0.6532,0.4424,1.4094
"234",633,18.251008335,5.6008833335,7.8304583335,0.64815,18.959,17.245875,26.230091665,38.327183335,30.696933335,14.912766665,16.8692,0.051075,0.7320583335,3.0245666665,4.0541583335,23.471325,20.14495,9.2203333335,8.110325,4.1033,4.4899583335,6.0980833335,5.5111083335,6.9318083335,19.651575,26.803216665,6.62575,17.142391665,5.5154,8.9469333335,19.150591665,3.50205,6.4007916665,9.2276416665,0.5887083335,0.7876833335,0.6760666665,17.257491665,33.516541665,6.9226083335,11.378383335,0.5233916665,1.5051416665,12.644483335,3.0978416665,12.163425,9.7721166665,21.835616665,0.6601416665,0.448075,1.418135
"235",634,18.46041667,5.664166667,7.942916667,0.6675,19.1,17.37375,26.33458333,38.40916667,30.76666667,15.04833333,16.88,0.05375,0.752916667,3.048333333,4.087916667,23.57625,20.2175,9.306666667,8.15625,4.125,4.507916667,6.124166667,5.535416667,6.970416667,19.64875,26.83083333,6.6275,17.25958333,5.54,8.986666667,19.24958333,3.5225,6.369583333,9.172083333,0.585416667,0.784166667,0.673333333,17.44458333,33.64708333,7.040416667,11.51916667,0.539583333,1.537083333,12.77416667,3.142083333,12.21125,9.805833333,21.91083333,0.667083333,0.45375,1.42687
"236",635,18.693333335,5.734375,8.0677083335,0.6902083335,19.259166665,17.5175,26.44958333,38.50166667,30.84375,15.1975,16.892708335,0.056875,0.777291667,3.075833333,4.126666667,23.691875,20.296458335,9.40125,8.2064583335,4.1485416665,4.528125,6.153125,5.5625,7.012291667,19.677708335,26.89458333,6.6416666665,17.38875,5.5670833335,9.0295833335,19.355,3.5447916665,6.348125,9.128958333,0.582291667,0.78125,0.670833333,17.63,33.80395833,7.1714583335,11.67354167,0.55875,1.57375,12.91979167,3.1922916665,12.263125,9.843333333,21.955416665,0.674375,0.45875,1.431875
"237",636,18.92625,5.804583333,8.1925,0.712916667,19.41833333,17.66125,26.56458333,38.59416667,30.92083333,15.34666667,16.90541667,0.06,0.801666667,3.103333333,4.165416667,23.8075,20.37541667,9.495833333,8.256666667,4.172083333,4.548333333,6.182083333,5.589583333,7.054166667,19.70666667,26.95833333,6.655833333,17.51791667,5.594166667,9.0725,19.46041667,3.567083333,6.326666667,9.085833333,0.579166667,0.778333333,0.668333333,17.81541667,33.96083333,7.3025,11.82791667,0.577916667,1.610416667,13.06541667,3.2425,12.315,9.880833333,22,0.681666667,0.46375,1.43688
"238",637,19.160208335,5.874375,8.3185416665,0.7358333335,19.57375,17.804166665,26.67833333,38.6875,30.99583333,15.49541667,16.919583335,0.0633333335,0.826875,3.132083333,4.2058333335,23.9225,20.45354167,9.5897916665,8.30625,4.195,4.5672916665,6.210208333,5.617083333,7.0958333335,19.77,27.05583333,6.6835416665,17.646458335,5.6208333335,9.1145833335,19.561875,3.588958333,6.319791667,9.065208333,0.576041667,0.77625,0.6647916665,17.98479167,34.171666665,7.433125,11.979583335,0.5970833335,1.648125,13.212708335,3.2935416665,12.365208335,9.918333333,22.002291665,0.6883333335,0.46625,1.44009
"239",638,19.39416667,5.944166667,8.444583333,0.75875,19.72916667,17.94708333,26.79208333,38.78083333,31.07083333,15.64416667,16.93375,0.066666667,0.852083333,3.160833333,4.24625,24.0375,20.53166667,9.68375,8.355833333,4.217916667,4.58625,6.238333333,5.644583333,7.1375,19.83333333,27.15333333,6.71125,17.775,5.6475,9.156666667,19.66333333,3.610833333,6.312916667,9.044583333,0.572916667,0.774166667,0.66125,18.15416667,34.3825,7.56375,12.13125,0.61625,1.685833333,13.36,3.344583333,12.41541667,9.955833333,22.00458333,0.695,0.46875,1.4433
"240",639,19.63125,6.015416667,8.5710416665,0.7829166665,19.87791667,18.08875,26.904791665,38.87270833,31.146041665,15.79291667,16.950208335,0.070416667,0.8785416665,3.191458333,4.2891666665,24.151041665,20.60854167,9.77625,8.4047916665,4.2408333335,4.6052083335,6.26625,5.6716666665,7.1785416665,19.931666665,27.296666665,6.7564583335,17.901666665,5.6735416665,9.198125,19.761666665,3.632083333,6.32125,9.048958333,0.5702083335,0.77375,0.6575,18.320625,34.656666665,7.694375,12.28125,0.6370833335,1.724583333,13.509791665,3.3966666665,12.465625,9.9925000015,21.959166665,0.7008333335,0.47,1.44466
"241",640,19.86833333,6.086666667,8.6975,0.807083333,20.02666667,18.23041667,27.0175,38.96458333,31.22125,15.94166667,16.96666667,0.074166667,0.905,3.222083333,4.332083333,24.26458333,20.68541667,9.86875,8.45375,4.26375,4.624166667,6.294166667,5.69875,7.219583333,20.03,27.44,6.801666667,18.02833333,5.699583333,9.239583333,19.86,3.653333333,6.329583333,9.053333333,0.5675,0.773333333,0.65375,18.48708333,34.93083333,7.825,12.43125,0.657916667,1.763333333,13.65958333,3.44875,12.51583333,10.02916667,21.91375,0.706666667,0.47125,1.44602
"242",641,20.104166665,6.1570833335,8.8225,0.8325,20.16625,18.368125,27.128333335,39.05375,31.294583335,16.090208335,16.984375,0.0783333335,0.9329166665,3.2535416665,4.375833333,24.37333333,20.756458335,9.958541665,8.5010416665,4.2858333335,4.6425,6.3202083335,5.724375,7.259375,20.161666665,27.621041665,6.861666667,18.151666665,5.725625,9.2797916665,19.951875,3.6741666665,6.3541666665,9.081875,0.5654166665,0.774583333,0.6508333335,18.661875,35.24208333,7.95375,12.5775,0.679791667,1.8025,13.808541665,3.5008333335,12.564791665,10.06375,21.822083335,0.712291667,0.47125,1.445905
"243",642,20.34,6.2275,8.9475,0.857916667,20.30583333,18.50583333,27.23916667,39.14291667,31.36791667,16.23875,17.00208333,0.0825,0.960833333,3.285,4.419583333,24.48208333,20.8275,10.04833333,8.548333333,4.307916667,4.660833333,6.34625,5.75,7.299166667,20.29333333,27.80208333,6.921666667,18.275,5.751666667,9.32,20.04375,3.695,6.37875,9.110416667,0.563333333,0.775833333,0.647916667,18.83666667,35.55333333,8.0825,12.72375,0.701666667,1.841666667,13.9575,3.552916667,12.61375,10.09833333,21.73041667,0.717916667,0.47125,1.44579
"244",643,20.5508,6.28835,9.05875,0.8821583335,20.424916665,18.626116665,27.336783335,39.221658335,31.427558335,16.371975,17.020441665,0.08625,0.9860166665,3.3139,4.4593916665,24.575041665,20.88735,10.127966665,8.5909666665,4.3269583335,4.6770166665,6.368325,5.7724,7.3325833335,20.439866665,27.986641665,6.9850333335,18.3831,5.7738333335,9.3548,20.120875,3.7137,6.416375,9.1592083335,0.5620666665,0.7787166665,0.6453583335,19.008733335,35.827866665,8.19705,12.854075,0.7224333335,1.8774333335,14.08935,3.5990583335,12.655275,10.128366665,21.605208335,0.7217583335,0.470625,1.438485
"245",644,20.7616,6.3492,9.17,0.9064,20.544,18.7464,27.4344,39.3004,31.4872,16.5052,17.0388,0.09,1.0112,3.3428,4.4992,24.668,20.9472,10.2076,8.6336,4.346,4.6932,6.3904,5.7948,7.366,20.5864,28.1712,7.0484,18.4912,5.796,9.3896,20.198,3.7324,6.454,9.208,0.5608,0.7816,0.6428,19.1808,36.1024,8.3116,12.9844,0.7432,1.9132,14.2212,3.6452,12.6968,10.1584,21.48,0.7256,0.47,1.43118
"246",645,20.9984,6.416,9.2944,0.9338,20.6768,18.8772,27.5422,39.3898,31.5494,16.6546,17.0622,0.0946,1.04,3.3754,4.5442,24.7706,21.014,10.2944,8.6802,4.3678,4.7102,6.4152,5.8194,7.4022,20.7742,28.3932,7.1282,18.6106,5.8206,9.4272,20.2808,3.753,6.5094,9.2844,0.559,0.7854,0.6392,19.3862,36.3742,8.4394,13.1292,0.7668,1.9538,14.3678,3.6972,12.7422,10.1914,21.3026,0.7288,0.468,1.42243
"247",646,21.2352,6.4828,9.4188,0.9612,20.8096,19.008,27.65,39.4792,31.6116,16.804,17.0856,0.0992,1.0688,3.408,4.5892,24.8732,21.0808,10.3812,8.7268,4.3896,4.7272,6.44,5.844,7.4384,20.962,28.6152,7.208,18.73,5.8452,9.4648,20.3636,3.7736,6.5648,9.3608,0.5572,0.7892,0.6356,19.5916,36.646,8.5672,13.274,0.7904,1.9944,14.5144,3.7492,12.7876,10.2244,21.1252,0.732,0.466,1.41368
"248",647,21.4501,6.542025,9.531275,0.9864333335,20.930841665,19.124,27.746666665,39.562516665,31.66705,16.940333335,17.109883335,0.1031416665,1.09565,3.4381666665,4.630225,24.964308335,21.139566665,10.457891665,8.7681916665,4.4087583335,4.7427666665,6.4625,5.8653333335,7.469825,21.150791665,28.834891665,7.289625,18.835625,5.8671833335,9.49865,20.43555,3.7920083335,6.6271916665,9.448525,0.5563083335,0.7937666665,0.6328,19.787258335,36.849666665,8.6821416665,13.404708335,0.8129083335,2.031575,14.645325,3.7960583335,12.8288,10.253241665,20.931975,0.734125,0.4634166665,1.41044
"249",648,21.665,6.60125,9.64375,1.011666667,21.05208333,19.24,27.84333333,39.64583333,31.7225,17.07666667,17.13416667,0.107083333,1.1225,3.468333333,4.67125,25.05541667,21.19833333,10.53458333,8.809583333,4.427916667,4.758333333,6.485,5.886666667,7.50125,21.33958333,29.05458333,7.37125,18.94125,5.889166667,9.5325,20.5075,3.810416667,6.689583333,9.53625,0.555416667,0.798333333,0.63,19.98291667,37.05333333,8.797083333,13.53541667,0.835416667,2.06875,14.77625,3.842916667,12.87,10.28208333,20.73875,0.73625,0.460833333,1.4072
"250",649,21.9025,6.6666666665,9.7683333335,1.040416667,21.18625,19.365833335,27.94895833,39.735416665,31.782916665,17.229375,17.16666667,0.11125,1.1529166665,3.502083333,4.7175,25.155625,21.261875,10.617916665,8.853333333,4.4483333335,4.7754166665,6.509375,5.910416667,7.53625,21.569791665,29.328541665,7.4804166665,19.056458335,5.9139583335,9.5704166665,20.582708335,3.8308333335,6.775208333,9.6591666665,0.554375,0.803958333,0.62625,20.203125,37.21270833,8.925,13.678958335,0.86125,2.1110416665,14.920208335,3.8939583335,12.914583335,10.314375,20.481458335,0.7379166665,0.4560416665,1.40406
"251",650,22.14,6.732083333,9.892916667,1.069166667,21.32041667,19.49166667,28.05458333,39.825,31.84333333,17.38208333,17.19916667,0.115416667,1.183333333,3.535833333,4.76375,25.25583333,21.32541667,10.70125,8.897083333,4.46875,4.7925,6.53375,5.934166667,7.57125,21.8,29.6025,7.589583333,19.17166667,5.93875,9.608333333,20.65791667,3.85125,6.860833333,9.782083333,0.553333333,0.809583333,0.6225,20.42333333,37.37208333,9.052916667,13.8225,0.887083333,2.153333333,15.06416667,3.945,12.95916667,10.34666667,20.22416667,0.739583333,0.45125,1.40092
"252",651,22.379166665,6.798125,10.0177083335,1.098125,21.44875,19.61604167,28.158125,39.910625,31.90375,17.53708333,17.238958335,0.119791667,1.2141666665,3.569375,4.8097916665,25.356041665,21.389375,10.783958335,8.939583333,4.48875,4.8095833335,6.558125,5.958125,7.605625,22.046041665,29.900625,7.716458333,19.288333335,5.96375,9.64625,20.730625,3.8716666665,6.960625,9.9295833315,0.551875,0.8160416665,0.6177083335,20.63583333,37.500416665,9.1802083335,13.965,0.913333333,2.197083333,15.209583335,3.9964583335,13.00291667,10.38041667,19.92791667,0.738958333,0.444375,1.38489
"253",652,22.61833333,6.864166667,10.1425,1.127083333,21.57708333,19.74041667,28.26166667,39.99625,31.96416667,17.69208333,17.27875,0.124166667,1.245,3.602916667,4.855833333,25.45625,21.45333333,10.86666667,8.982083333,4.50875,4.826666667,6.5825,5.982083333,7.64,22.29208333,30.19875,7.843333333,19.405,5.98875,9.684166667,20.80333333,3.892083333,7.060416667,10.07708333,0.550416667,0.8225,0.612916667,20.84833333,37.62875,9.3075,14.1075,0.939583333,2.240833333,15.355,4.047916667,13.04666667,10.41416667,19.63166667,0.738333333,0.4375,1.36886
"254",653,22.858541665,6.9283333335,10.2675,1.156458333,21.695625,19.86375,28.365625,40.089583335,32.0225,17.851041665,17.323958335,0.12875,1.276875,3.635416667,4.90125,25.556041665,21.51583333,10.947083335,9.0235416665,4.5277083335,4.842916667,6.606875,6.005208333,7.6729166665,22.555,30.491875,7.9747916665,19.521875,6.013125,9.721041667,20.872291665,3.9122916665,7.175416667,10.2475,0.549166667,0.8295833335,0.608541667,21.04520833,37.774583335,9.4341666665,14.250416665,0.9660416665,2.285833333,15.499375,4.099166667,13.09041667,10.447708335,19.304375,0.737083333,0.4289583335,1.362065
"255",654,23.09875,6.9925,10.3925,1.185833333,21.81416667,19.98708333,28.46958333,40.18291667,32.08083333,18.01,17.36916667,0.133333333,1.30875,3.667916667,4.946666667,25.65583333,21.57833333,11.0275,9.065,4.546666667,4.859166667,6.63125,6.028333333,7.705833333,22.81791667,30.785,8.10625,19.63875,6.0375,9.757916667,20.94125,3.9325,7.290416667,10.41791667,0.547916667,0.836666667,0.604166667,21.24208333,37.92041667,9.560833333,14.39333333,0.9925,2.330833333,15.64375,4.150416667,13.13416667,10.48125,18.97708333,0.735833333,0.420416667,1.35527
"256",655,23.337291665,7.0547916665,10.516666665,1.216458333,21.921458335,20.10708333,28.57333333,40.278125,32.136875,18.172083335,17.422083335,0.138958333,1.3414583335,3.700625,4.99125,25.75270833,21.638125,11.105625,9.105625,4.565,4.8752083335,6.6552083335,6.0504166665,7.7375,23.08979167,31.080208335,8.245625,19.752291665,6.060625,9.7939583335,21.008125,3.953125,7.4195833335,10.610208335,0.5477083335,0.845416667,0.601041667,21.42145833,38.108333335,9.6872916665,14.53583333,1.0204166665,2.37625,15.786458335,4.201875,13.17729167,10.514375,18.629166665,0.73375,0.41125,1.35447
"257",656,23.57583333,7.117083333,10.64083333,1.247083333,22.02875,20.22708333,28.67708333,40.37333333,32.19291667,18.33416667,17.475,0.144583333,1.374166667,3.733333333,5.035833333,25.84958333,21.69791667,11.18375,9.14625,4.583333333,4.89125,6.679166667,6.0725,7.769166667,23.36166667,31.37541667,8.385,19.86583333,6.08375,9.83,21.075,3.97375,7.54875,10.8025,0.5475,0.854166667,0.597916667,21.60083333,38.29625,9.81375,14.67833333,1.048333333,2.421666667,15.92916667,4.253333333,13.22041667,10.5475,18.28125,0.731666667,0.402083333,1.35367
"258",657,23.789716665,7.1751416665,10.752016665,1.2759416665,22.116775,20.330341665,28.767741665,40.448666665,32.243658335,18.479083335,17.5301,0.1504916665,1.4046833335,3.7626666665,5.0753166665,25.933991665,21.751558335,11.250275,9.178925,4.6008666665,4.906225,6.7007833335,6.09365,7.7985833335,23.609633335,31.668708335,8.5311,19.967116665,6.104275,9.861,21.1331,3.993075,7.677175,10.99785,0.54855,0.8640833335,0.5957583335,21.750216665,38.497725,9.928275,14.803766665,1.0743666665,2.4642333335,16.058383335,4.3000666665,13.259208335,10.57755,17.959025,0.7294333335,0.3940416665,1.35128
"259",658,24.0036,7.2332,10.8632,1.3048,22.2048,20.4336,28.8584,40.524,32.2944,18.624,17.5852,0.1564,1.4352,3.792,5.1148,26.0184,21.8052,11.3168,9.2116,4.6184,4.9212,6.7224,6.1148,7.828,23.8576,31.962,8.6772,20.0684,6.1248,9.892,21.1912,4.0124,7.8056,11.1932,0.5496,0.874,0.5936,21.8996,38.6992,10.0428,14.9292,1.1004,2.5068,16.1876,4.3468,13.298,10.6076,17.6368,0.7272,0.386,1.34889
"260",659,24.2414,7.2992,10.9868,1.3372,22.2962,20.5434,28.956,40.5986,32.3516,18.7838,17.6522,0.163,1.4704,3.824,5.158,26.1088,21.8642,11.386,9.2438,4.6378,4.9378,6.746,6.1384,7.8606,24.1364,32.3102,8.8588,20.1808,6.1466,9.926,21.2542,4.0336,7.9596,11.4314,0.5512,0.8858,0.5922,22.0618,38.93,10.1688,15.0666,1.13,2.5548,16.3296,4.3988,13.3412,10.6404,17.2844,0.7242,0.3776,1.349775
"261",660,24.4792,7.3652,11.1104,1.3696,22.3876,20.6532,29.0536,40.6732,32.4088,18.9436,17.7192,0.1696,1.5056,3.856,5.2012,26.1992,21.9232,11.4552,9.276,4.6572,4.9544,6.7696,6.162,7.8932,24.4152,32.6584,9.0404,20.2932,6.1684,9.96,21.3172,4.0548,8.1136,11.6696,0.5528,0.8976,0.5908,22.224,39.1608,10.2948,15.204,1.1596,2.6028,16.4716,4.4508,13.3844,10.6732,16.932,0.7212,0.3692,1.35066
"262",661,24.715,7.4304,11.2342,1.4028,22.4726,20.7578,29.1494,40.7436,32.4622,19.1022,17.7914,0.1762,1.5416,3.8876,5.2436,26.2856,21.9802,11.5192,9.3028,4.677,4.9704,6.7926,6.185,7.925,24.6956,33.0106,9.2342,20.4018,6.1894,9.9934,21.3776,4.0752,8.2808,11.9306,0.5558,0.9108,0.5908,22.3886,39.3762,10.4208,15.3404,1.1906,2.6514,16.6092,4.5024,13.427,10.7038,16.6068,0.7184,0.3612,1.37384
"263",662,24.9508,7.4956,11.358,1.436,22.5576,20.8624,29.2452,40.814,32.5156,19.2608,17.8636,0.1828,1.5776,3.9192,5.286,26.372,22.0372,11.5832,9.3296,4.6968,4.9864,6.8156,6.208,7.9568,24.976,33.3628,9.428,20.5104,6.2104,10.0268,21.438,4.0956,8.448,12.1916,0.5588,0.924,0.5908,22.5532,39.5916,10.5468,15.4768,1.2216,2.7,16.7468,4.554,13.4696,10.7344,16.2816,0.7156,0.3532,1.39702
"264",663,25.161858335,7.555925,11.469416665,1.46675,22.6313,20.953283335,29.330516665,40.870541665,32.564675,19.402691665,17.934716665,0.1889,1.6102583335,3.9481416665,5.323625,26.448083335,22.088808335,11.636391665,9.3495916665,4.715275,5.001325,6.8363416665,6.2287916665,7.9867333335,25.225083335,33.694316665,9.6160833335,20.605825,6.2306166665,10.056733335,21.491916665,4.1132166665,8.6081666665,12.444341665,0.56315,0.937625,0.592275,22.709516665,39.7508,10.661316665,15.597775,1.2505916665,2.7452083335,16.871108335,4.60075,13.507508335,10.762408335,16.025383335,0.7130083335,0.347225,1.399755
"265",664,25.37291667,7.61625,11.58083333,1.4975,22.705,21.04416667,29.41583333,40.92708333,32.61375,19.54458333,18.00583333,0.195,1.642916667,3.977083333,5.36125,26.52416667,22.14041667,11.68958333,9.369583333,4.73375,5.01625,6.857083333,6.249583333,8.016666667,25.47416667,34.02583333,9.804166667,20.70125,6.250833333,10.08666667,21.54583333,4.130833333,8.768333333,12.69708333,0.5675,0.95125,0.59375,22.86583333,39.91,10.77583333,15.71875,1.279583333,2.790416667,16.99541667,4.6475,13.54541667,10.79041667,15.76916667,0.710416667,0.34125,1.40249
"266",665,25.607708335,7.6852083335,11.705416665,1.5322916665,22.778125,21.144583335,29.50875,40.983541665,32.669375,19.70083333,18.092916665,0.2014583335,1.6802083335,4.0085416665,5.4025,26.60875,22.198125,11.74375,9.386458333,4.7545833335,5.0325,6.880208333,6.274375,8.05,25.747083335,34.40145833,10.0249999985,20.807708335,6.2735416665,10.120208335,21.604791665,4.149583333,8.96,13.003541665,0.57375,0.96875,0.5977083335,23.056041665,40.019791665,10.9025,15.852291665,1.3122916665,2.8420833335,17.133333335,4.6985416665,13.587708335,10.821875,15.55375,0.709791667,0.3370833335,1.406185
"267",666,25.8425,7.754166667,11.83,1.567083333,22.85125,21.245,29.60166667,41.04,32.725,19.85708333,18.18,0.207916667,1.7175,4.04,5.44375,26.69333333,22.25583333,11.79791667,9.403333333,4.775416667,5.04875,6.903333333,6.299166667,8.083333333,26.02,34.77708333,10.24583333,20.91416667,6.29625,10.15375,21.66375,4.168333333,9.151666667,13.31,0.58,0.98625,0.601666667,23.24625,40.12958333,11.02916667,15.98583333,1.345,2.89375,17.27125,4.749583333,13.63,10.85333333,15.33833333,0.709166667,0.332916667,1.40988
"268",667,26.0775,7.8227083335,11.955625,1.6025,22.911666665,21.346041665,29.693333335,41.099791665,32.77875,20.014375,18.273333335,0.214375,1.7552083335,4.0704166665,5.4845833335,26.7775,22.312291665,11.84625,9.416458333,4.795625,5.065,6.92625,6.322916667,8.1154166665,26.288333335,35.1275,10.462916665,21.018125,6.3183333335,10.187291665,21.721041665,4.18625,9.356041667,13.638333335,0.5877083335,1.004375,0.608125,23.44875,40.185,11.155208335,16.12020833,1.3791666665,2.9454166665,17.405833335,4.798958333,13.672291665,10.88395833,15.215416665,0.710625,0.332291667,1.412535
"269",668,26.3125,7.89125,12.08125,1.637916667,22.97208333,21.44708333,29.785,41.15958333,32.8325,20.17166667,18.36666667,0.220833333,1.792916667,4.100833333,5.525416667,26.86166667,22.36875,11.89458333,9.429583333,4.815833333,5.08125,6.949166667,6.346666667,8.1475,26.55666667,35.47791667,10.68,21.12208333,6.340416667,10.22083333,21.77833333,4.204166667,9.560416667,13.96666667,0.595416667,1.0225,0.614583333,23.65125,40.24041667,11.28125,16.25458333,1.413333333,2.997083333,17.54041667,4.848333333,13.71458333,10.91458333,15.0925,0.712083333,0.331666667,1.41519
"270",669,26.548333335,7.9589583335,12.208125,1.674791667,23.019791665,21.548125,29.877916665,41.22708333,32.886458335,20.33,18.46666667,0.2279166665,1.83125,4.13125,5.5645833335,26.944583335,22.424166665,11.9375,9.439375,4.8360416665,5.0975,6.9714583335,6.3695833335,8.178125,26.81666667,35.79854167,10.888333335,21.2225,6.361666667,10.25270833,21.83270833,4.2220833335,9.776666667,14.31354167,0.6058333335,1.0435416665,0.62375,23.857916665,40.267083335,11.408125,16.39,1.447708333,3.050208333,17.673333335,4.898125,13.75583333,10.944375,15.083958335,0.71625,0.334791667,1.415115
"271",670,26.78416667,8.026666667,12.335,1.711666667,23.0675,21.64916667,29.97083333,41.29458333,32.94041667,20.48833333,18.56666667,0.235,1.869583333,4.161666667,5.60375,27.0275,22.47958333,11.98041667,9.449166667,4.85625,5.11375,6.99375,6.3925,8.20875,27.07666667,36.11916667,11.09666667,21.32291667,6.382916667,10.28458333,21.88708333,4.24,9.992916667,14.66041667,0.61625,1.064583333,0.632916667,24.06458333,40.29375,11.535,16.52541667,1.482083333,3.103333333,17.80625,4.947916667,13.79708333,10.97416667,15.07541667,0.720416667,0.337916667,1.41504
"272",671,27.022083335,8.094375,12.462291665,1.749375,23.102291665,21.747708335,30.06333333,41.36645833,32.99666667,20.647916665,18.674583335,0.2420833335,1.90875,4.192291667,5.6425,27.110833335,22.53583333,12.0175,9.4558333335,4.8754166665,5.1302083335,7.0166666665,6.4160416665,8.23875,27.325,36.41875,11.299583335,21.42125,6.404791667,10.31625,21.94,4.2585416665,10.2185416685,15.02354167,0.6295833335,1.08875,0.645,24.266875,40.323333335,11.66125,16.660208335,1.516875,3.1579166665,17.938958335,4.996666667,13.837916665,11.00479167,15.19729167,0.7277083335,0.346041667,1.41378
"273",672,27.26,8.162083333,12.58958333,1.787083333,23.13708333,21.84625,30.15583333,41.43833333,33.05291667,20.8075,18.7825,0.249166667,1.947916667,4.222916667,5.68125,27.19416667,22.59208333,12.05458333,9.4625,4.894583333,5.146666667,7.039583333,6.439583333,8.26875,27.57333333,36.71833333,11.5025,21.51958333,6.426666667,10.34791667,21.99291667,4.277083333,10.44416667,15.38666667,0.642916667,1.112916667,0.657083333,24.46916667,40.35291667,11.7875,16.795,1.551666667,3.2125,18.07166667,5.045416667,13.87875,11.03541667,15.31916667,0.735,0.354166667,1.41252
"274",673,27.4736,8.2216416665,12.703991665,1.8213416665,23.154941665,21.927525,30.237716665,41.503366665,33.101658335,20.95095,18.88505,0.2555833335,1.9839583335,4.2496583335,5.715425,27.268883335,22.641441665,12.081691665,9.46445,4.9108916665,5.1607333335,7.0597916665,6.4599916665,8.294175,27.786066665,36.963566665,11.67505,21.606591665,6.4457333335,10.376558335,22.038258335,4.2937416665,10.652883335,15.723333335,0.6572583335,1.1366583335,0.6703416665,24.636783335,40.403258335,11.90095,16.9155,1.5838333335,3.26185,18.188433335,5.0881083335,13.915975,11.061908335,15.562983335,0.7453,0.3662833335,1.409815
"275",674,27.6872,8.2812,12.8184,1.8556,23.1728,22.0088,30.3196,41.5684,33.1504,21.0944,18.9876,0.262,2.02,4.2764,5.7496,27.3436,22.6908,12.1088,9.4664,4.9272,5.1748,7.08,6.4804,8.3196,27.9988,37.2088,11.8476,21.6936,6.4648,10.4052,22.0836,4.3104,10.8616,16.06,0.6716,1.1604,0.6836,24.8044,40.4536,12.0144,17.036,1.616,3.3112,18.3052,5.1308,13.9532,11.0884,15.8068,0.7556,0.3784,1.40711
